247.5013 120.1848
287.3647 118.8525
246.4921 157.0450
284.8417 158.8214
231.3541 112.6351
261.1255 109.5264
280.3003 107.7500
304.5210 113.0792
228.3265 121.0730
237.9139 120.1848
253.5565 120.1848
279.7957 119.7407
296.9520 121.0730
306.5394 122.4053
270.2083 133.0637
262.1347 139.2811
276.2635 139.2811
267.1807 150.3835
267.1807 163.7065
267.1807 185.9115
